,index,created_at,id,user id,full_text,localidad,retweet_count,favorite_count,clasification,tidy_text,CleanTweets,TokenizeTweetsTidy_text
357,1708,02/11/2020 20:08,1.32e+18,104349139.0,"@AnaCMex_18 Que curioso yo he visto hoy gobernantes de la 4T haciendo la chamba de los de derecha, golpeando y encarcelando periodistas independientes, efectivamente es sorprendente y peor aún a ciertos ciudadanos justificando lo injustificable. #SheinbaumRepresora",,0,0,0.0,@anacmex_18 curioso visto hoy gobernantes 4t haciendo chamba derecha golpeando encarcelando periodistas independientes efectivamente sorprendente peor aun ciertos ciudadanos justificando injustificable. #sheinbaumrepresora,anacmex_18 curioso visto hoy gobernantes 4t haciendo chamba derecha golpeando encarcelando periodistas independientes efectivamente sorprendente peor aun ciertos ciudadanos justificando injustificable. sheinbaumrepresora,"['anacmex_18', 'curioso', 'visto', 'hoy', 'gobernantes', '4t', 'haciendo', 'chamba', 'derecha', 'golpeando', 'encarcelando', 'periodistas', 'independientes', 'efectivamente', 'sorprendente', 'peor', 'aun', 'ciertos', 'ciudadanos', 'justificando', 'injustificable', '.', 'sheinbaumrepresora']"
358,1710,02/11/2020 20:08,1.32e+18,1.2545e+18,@DrBrasilAcosta @BuzosNoticias Absoluto desinterés del gobierno de la 4T por el pueblo.,,0,0,0.0,@drbrasilacosta @buzosnoticias absoluto desinteres gobierno 4t pueblo.,drbrasilacosta buzosnoticias absoluto desinteres gobierno 4t pueblo.,"['drbrasilacosta', 'buzosnoticias', 'absoluto', 'desinteres', 'gobierno', '4t', 'pueblo', '.']"
359,1712,02/11/2020 20:08,1.32e+18,1.2973e+18,@israhitman @SimnTolomeo2 AMLO sobre todas las cosas por siempre AMLO sobre tu madre chaíro!,México,0,0,0.0,@israhitman @simntolomeo2 amlo todas cosas siempre amlo madre chairo,israhitman simntolomeo2 amlo todas cosas siempre amlo madre chairo,"['israhitman', 'simntolomeo2', 'amlo', 'todas', 'cosas', 'siempre', 'amlo', 'madre', 'chairo']"
360,1713,02/11/2020 20:08,1.32e+18,1.30341e+18,"@laadelita3 Para eso precisamente se les puso vallas y seguridad a FRENAA. Para eso NUNCA han tocado a ninguna feminista. No las han violentado. Ni a los huachicoleros de Tlahuelilpan reprimieron, ellos se quemaron solitos. El gobierno de AMLO y Sheinbaum será todo menos represor del pueblo.",,0,1,0.0,@laadelita3 precisamente puso vallas seguridad frenaa. nunca tocado ninguna feminista. violentado. huachicoleros tlahuelilpan reprimieron quemaron solitos. gobierno amlo sheinbaum sera menos represor pueblo.,laadelita3 precisamente puso vallas seguridad frenaa. nunca tocado ninguna feminista. violentado. huachicoleros tlahuelilpan reprimieron quemaron solitos. gobierno amlo sheinbaum sera menos represor pueblo.,"['laadelita3', 'precisamente', 'puso', 'vallas', 'seguridad', 'frenaa', '.', 'nunca', 'tocado', 'ninguna', 'feminista', '.', 'violentado', '.', 'huachicoleros', 'tlahuelilpan', 'reprimieron', 'quemaron', 'solitos', '.', 'gobierno', 'amlo', 'sheinbaum', 'sera', 'menos', 'represor', 'pueblo', '.']"
361,1720,02/11/2020 20:07,1.32e+18,1.31118e+18,@HedgarOmana @PelonGomis Ya van a comprar los medicamentos en la ONU pendejazo porque el PRIAN con sus pinches mañas se ocupó de acaparar los medicamentos para niños con cáncer ya ves que eres pendejo? https://t.co/9Yv6DasNV3,,0,0,0.0,@hedgaromana @pelongomis van comprar medicamentos onu pendejazo prian pinches mañas ocupo acaparar medicamentos niños cancer ves pendejo https://t.co/9yv6dasnv3,hedgaromana pelongomis van comprar medicamentos onu pendejazo prian pinches mañas ocupo acaparar medicamentos niños cancer ves pendejo ,"['hedgaromana', 'pelongomis', 'van', 'comprar', 'medicamentos', 'onu', 'pendejazo', 'prian', 'pinches', 'mañas', 'ocupo', 'acaparar', 'medicamentos', 'niños', 'cancer', 'ves', 'pendejo']"
362,1723,02/11/2020 20:07,1.32e+18,2669569849.0,Trump queriendo hacer un AMLO 😏,MACONDO,0,15,0.0,trump queriendo hacer amlo 😏,trump queriendo hacer amlo 😏,"['trump', 'queriendo', 'hacer', 'amlo', '😏']"
363,1725,02/11/2020 20:07,1.32e+18,1.25635e+18,"@RataroTio ya soltaron al depravado? Ojala le echen unos cuantos meses por andar de acosador, esa es la clase de gentuza que apoya a la 4t, muy bien @Claudiashein por fin ""ley y orden""","Distrito Federal, México",0,0,0.0,@ratarotio soltaron depravado ojala echen cuantos meses andar acosador clase gentuza apoya 4t bien @claudiashein fin ley orden,ratarotio soltaron depravado ojala echen cuantos meses andar acosador clase gentuza apoya 4t bien claudiashein fin ley orden,"['ratarotio', 'soltaron', 'depravado', 'ojala', 'echen', 'cuantos', 'meses', 'andar', 'acosador', 'clase', 'gentuza', 'apoya', '4t', 'bien', 'claudiashein', 'fin', 'ley', 'orden']"
364,1728,02/11/2020 20:07,1.32e+18,1.32012e+18,"@Vikko1606 Vicco has superado cosas reales, no te estanques por gente irreal, recuerda que guerreros como tú, @clazeto @SaludVersanez y muchos más utilizan redes para poner el granito de arena que la 4t necesita y más en esta etapa donde quieren boicotear a México. No se rindan",,0,1,0.0,@vikko1606 vicco superado cosas reales estanques gente irreal recuerda guerreros @clazeto @saludversanez mas utilizan redes poner granito arena 4t necesita mas etapa quieren boicotear mexico. rindan,vikko1606 vicco superado cosas reales estanques gente irreal recuerda guerreros clazeto saludversanez mas utilizan redes poner granito arena 4t necesita mas etapa quieren boicotear mexico. rindan,"['vikko1606', 'vicco', 'superado', 'cosas', 'reales', 'estanques', 'gente', 'irreal', 'recuerda', 'guerreros', 'clazeto', 'saludversanez', 'mas', 'utilizan', 'redes', 'poner', 'granito', 'arena', '4t', 'necesita', 'mas', 'etapa', 'quieren', 'boicotear', 'mexico', '.', 'rindan']"
365,1742,02/11/2020 20:06,1.32e+18,494336910.0,"@LillyTellez @JohnMAckerman Es que el honoris causa de la respetable universidad de Santo Domingo
No comprende más que algo que no sea recibir terrenos y casas por aportaciones de la 4T",mexico df,0,1,0.0,@lillytellez @johnmackerman honoris causa respetable universidad santo domingo comprende mas recibir terrenos casas aportaciones 4t,lillytellez johnmackerman honoris causa respetable universidad santo domingo comprende mas recibir terrenos casas aportaciones 4t,"['lillytellez', 'johnmackerman', 'honoris', 'causa', 'respetable', 'universidad', 'santo', 'domingo', 'comprende', 'mas', 'recibir', 'terrenos', 'casas', 'aportaciones', '4t']"
366,1744,02/11/2020 20:06,1.32e+18,88878903.0,"Lo lamento por muchos, pero mañana mas vale que gane #Trump; por el bien de México. #AMLO lo tiene agarrado por el cuello muy pasivamente, por eso no hay confrontaciones entre países... pero si Biden gana… no nos la vamos a acabar. :s",,0,0,0.0,lamento mañana mas vale gane #trump bien mexico. #amlo agarrado cuello pasivamente confrontaciones paises si biden gana… vamos acabar. :s,lamento mañana mas vale gane trump bien mexico. amlo agarrado cuello pasivamente confrontaciones paises si biden gana… vamos acabar. :s,"['lamento', 'mañana', 'mas', 'vale', 'gane', 'trump', 'bien', 'mexico', '.', 'amlo', 'agarrado', 'cuello', 'pasivamente', 'confrontaciones', 'paises', 'si', 'biden', 'gana…', 'vamos', 'acabar', '.', ':', 's']"
367,1745,02/11/2020 20:06,1.32e+18,553983019.0,@sofianosabia @lopezobrador_ Orgullosamente a favor de la 4T valorando la transformación y feminista pero no de quien lucha en contra de violencia y hacen lo que critican,,0,1,0.0,@sofianosabia @lopezobrador_ orgullosamente favor 4t valorando transformacion feminista lucha violencia hacen critican,sofianosabia lopezobrador_ orgullosamente favor 4t valorando transformacion feminista lucha violencia hacen critican,"['sofianosabia', 'lopezobrador_', 'orgullosamente', 'favor', '4t', 'valorando', 'transformacion', 'feminista', 'lucha', 'violencia', 'hacen', 'critican']"
368,1748,02/11/2020 20:06,1.32e+18,1.20667e+18,"Vatios youtubers  y supuestos por AMLO están pidiendo la renuncia de #ClaudiaSheinbaum, tan barato era su apoyo,
Que falsos son pues,
Esta tarde en casa voy a bloquear a muchos de esos baratos y falsos,
Que rápido se caen.","México, USA.",5,20,0.0,vatios youtubers supuestos amlo estan pidiendo renuncia #claudiasheinbaum tan barato apoyo falsos pues tarde casa voy bloquear baratos falsos rapido caen.,vatios youtubers supuestos amlo estan pidiendo renuncia claudiasheinbaum tan barato apoyo falsos pues tarde casa voy bloquear baratos falsos rapido caen.,"['vatios', 'youtubers', 'supuestos', 'amlo', 'estan', 'pidiendo', 'renuncia', 'claudiasheinbaum', 'tan', 'barato', 'apoyo', 'falsos', 'pues', 'tarde', 'casa', 'voy', 'bloquear', 'baratos', 'falsos', 'rapido', 'caen', '.']"
369,1762,02/11/2020 20:05,1.32e+18,816017030.0,@ricardo_perret La 4T se ríe de ésto...,,0,0,0.0,@ricardo_perret 4t rie,ricardo_perret 4t rie,"['ricardo_perret', '4t', 'rie']"
370,1766,02/11/2020 20:05,1.32e+18,93281195.0,"@JucaNoticias @RicardoAnayaC Jejejejeje, ese pendejo de @RicardoAnayaC nomás dice lo que le conviene, no le dice cuando AMLO le reclama de los insultos a Trompas...",,0,0,0.0,@jucanoticias @ricardoanayac <risa> pendejo @ricardoanayac nomas dice conviene dice amlo reclama insultos trompas,jucanoticias ricardoanayac <risa> pendejo ricardoanayac nomas dice conviene dice amlo reclama insultos trompas,"['jucanoticias', 'ricardoanayac', '<', 'risa', '>', 'pendejo', 'ricardoanayac', 'nomas', 'dice', 'conviene', 'dice', 'amlo', 'reclama', 'insultos', 'trompas']"
371,1768,02/11/2020 20:05,1.32e+18,1.32197e+18,La corrupción  no ha permitido que México avance y en verdad AMLO va a lograr la transformación con la transparencia y la justicia social que tanto necesitamos,,0,0,0.0,corrupcion permitido mexico avance verdad amlo va lograr transformacion transparencia justicia social necesitamos,corrupcion permitido mexico avance verdad amlo va lograr transformacion transparencia justicia social necesitamos,"['corrupcion', 'permitido', 'mexico', 'avance', 'verdad', 'amlo', 'va', 'lograr', 'transformacion', 'transparencia', 'justicia', 'social', 'necesitamos']"
372,1770,02/11/2020 20:05,1.32e+18,317303312.0,"@MSEQUEYRO @LOVREGA @Frankrguez1010 @Claudiashein Les dolerá mucho a los que ya candidatean a la señora para la grande, pero lo que ayer demostró la actuación de la policía, fue que la política de seguridad y justicia de Sheimbaum es (por decir lo menos) digna de un análisis y crítica profunda. SOY OBRADORISTA. VIVA LA 4T",México,0,0,0.0,@msequeyro @lovrega @frankrguez1010 @claudiashein dolera candidatean señora grande ayer demostro actuacion policia politica seguridad justicia sheimbaum decir menos digna analisis critica profunda. obradorista. viva 4t,msequeyro lovrega frankrguez1010 claudiashein dolera candidatean señora grande ayer demostro actuacion policia politica seguridad justicia sheimbaum decir menos digna analisis critica profunda. obradorista. viva 4t,"['msequeyro', 'lovrega', 'frankrguez1010', 'claudiashein', 'dolera', 'candidatean', 'señora', 'grande', 'ayer', 'demostro', 'actuacion', 'policia', 'politica', 'seguridad', 'justicia', 'sheimbaum', 'decir', 'menos', 'digna', 'analisis', 'critica', 'profunda', '.', 'obradorista', '.', 'viva', '4t']"
373,1772,02/11/2020 20:05,1.32e+18,819080911.0,Gracias @JulioSeRoa !! Gracias por desenmascarar a los traidores al proyecto de la 4T ! A la basura @Edd_Campe !!! https://t.co/B130L3r1zO,United States,0,0,0.0,gracias @julioseroa gracias desenmascarar traidores proyecto 4t basura @edd_campe https://t.co/b130l3r1zo,gracias julioseroa gracias desenmascarar traidores proyecto 4t basura edd_campe ,"['gracias', 'julioseroa', 'gracias', 'desenmascarar', 'traidores', 'proyecto', '4t', 'basura', 'edd_campe']"
374,1773,02/11/2020 20:05,1.32e+18,8.42861e+17,"@g_quadri No entienden ni el simbolismo, ni las formas mediáticas, ni saben de tradiciones sean las que sean, quienes critican esto. Son manifestaciones de todos los pueblos y naciones, cada quien lo propio. Bien hecho por AMLO.",CDMX,0,0,0.0,@g_quadri entienden simbolismo formas mediaticas saben tradiciones critican esto. manifestaciones pueblos naciones cada propio. bien hecho amlo.,g_quadri entienden simbolismo formas mediaticas saben tradiciones critican esto. manifestaciones pueblos naciones cada propio. bien hecho amlo.,"['g_quadri', 'entienden', 'simbolismo', 'formas', 'mediaticas', 'saben', 'tradiciones', 'critican', 'esto', '.', 'manifestaciones', 'pueblos', 'naciones', 'cada', 'propio', '.', 'bien', 'hecho', 'amlo', '.']"
375,1783,02/11/2020 20:04,1.32e+18,776673326.0,"@ClaudioXGG AMLO se queda hasta que el pueblo quiera, no usted ni los parásitos saqueadores que lo acompañan.
Si no le gusta busque otro país donde instalar sus empresas evasoras de impuestos, porque está visto que usted, sin la ayuda del gobierno, no es nada.",,0,0,0.0,@claudioxgg amlo queda pueblo quiera usted parasitos saqueadores acompañan. si gusta busque pais instalar empresas evasoras impuestos visto usted ayuda gobierno nada.,claudioxgg amlo queda pueblo quiera usted parasitos saqueadores acompañan. si gusta busque pais instalar empresas evasoras impuestos visto usted ayuda gobierno nada.,"['claudioxgg', 'amlo', 'queda', 'pueblo', 'quiera', 'usted', 'parasitos', 'saqueadores', 'acompañan', '.', 'si', 'gusta', 'busque', 'pais', 'instalar', 'empresas', 'evasoras', 'impuestos', 'visto', 'usted', 'ayuda', 'gobierno', 'nada', '.']"
376,1784,02/11/2020 20:04,1.32e+18,187018545.0,Las únicas dos cosas buenas que ha hecho AMLO son: cobrarle impuestos a los grandes empresarios (está por verse si le paga Elektra) y apoyar a Trump para su reelección.,Pejelandia ,0,0,0.0,unicas dos cosas buenas hecho amlo son: cobrarle impuestos grandes empresarios verse si paga elektra apoyar trump reeleccion.,unicas dos cosas buenas hecho amlo son: cobrarle impuestos grandes empresarios verse si paga elektra apoyar trump reeleccion.,"['unicas', 'dos', 'cosas', 'buenas', 'hecho', 'amlo', 'son', ':', 'cobrarle', 'impuestos', 'grandes', 'empresarios', 'verse', 'si', 'paga', 'elektra', 'apoyar', 'trump', 'reeleccion', '.']"
377,1786,02/11/2020 20:04,1.32e+18,114499124.0,"@joges1 Ni se unen. Calderón le tira a Anaya y al PAN, Anaya debe enfocarse en el país y no ser vocero de Obama. MC va solo, el PRI cada vez más cerca de morena. Yo creo que es más fácil la fragmentación de la 4t que la unidad de la oposición",,0,0,0.0,@joges1 unen. calderon tira anaya pan anaya debe enfocarse pais ser vocero obama. mc va solo pri cada vez mas cerca morena. creo mas facil fragmentacion 4t unidad oposicion,joges1 unen. calderon tira anaya pan anaya debe enfocarse pais ser vocero obama. mc va solo pri cada vez mas cerca morena. creo mas facil fragmentacion 4t unidad oposicion,"['joges1', 'unen', '.', 'calderon', 'tira', 'anaya', 'pan', 'anaya', 'debe', 'enfocarse', 'pais', 'ser', 'vocero', 'obama', '.', 'mc', 'va', 'solo', 'pri', 'cada', 'vez', 'mas', 'cerca', 'morena', '.', 'creo', 'mas', 'facil', 'fragmentacion', '4t', 'unidad', 'oposicion']"
378,1788,02/11/2020 20:04,1.32e+18,9.79781e+17,@amlo trae a las lunitas a tabajco,,0,0,0.0,@amlo trae lunitas tabajco,amlo trae lunitas tabajco,"['amlo', 'trae', 'lunitas', 'tabajco']"
379,1796,02/11/2020 20:03,1.32e+18,1.32197e+18,"@GenovevaHuerta @interjet @MBarbosaMX Qué tiene que ver el gobierno con una aerolínea, al final es parte de la iniciativa privada y en sus decisiones no tiene injerencia. Sin embargo lo que te pesa es que es la 4T la que nos dará mayor movilidad, algo que nunca hizo el PAN en Puebla",,0,0,0.0,@genovevahuerta @interjet @mbarbosamx ver gobierno aerolinea final parte iniciativa privada decisiones injerencia. embargo pesa 4t dara mayor movilidad nunca hizo pan puebla,genovevahuerta interjet mbarbosamx ver gobierno aerolinea final parte iniciativa privada decisiones injerencia. embargo pesa 4t dara mayor movilidad nunca hizo pan puebla,"['genovevahuerta', 'interjet', 'mbarbosamx', 'ver', 'gobierno', 'aerolinea', 'final', 'parte', 'iniciativa', 'privada', 'decisiones', 'injerencia', '.', 'embargo', 'pesa', '4t', 'dara', 'mayor', 'movilidad', 'nunca', 'hizo', 'pan', 'puebla']"
380,1815,02/11/2020 20:02,1.32e+18,2196278467.0,"@SilviaCarlova @lopezobrador_ El patrón de @lopezobrador_  soy yo, y aquellos, y tu, y todos los mexicanos, ese pensamiento de que el presidente de EEUU es el patrón del presidente de Mexico es falso ni con el PRIAN , una cosa es que tuviesen la cola cagada y preferían obedecer y otra tener relación cordial",EL CARAJO ,0,0,0.0,@silviacarlova @lopezobrador_ patron @lopezobrador_ aquellos mexicanos pensamiento presidente eeuu patron presidente mexico falso prian cosa cola cagada preferian obedecer tener relacion cordial,silviacarlova lopezobrador_ patron lopezobrador_ aquellos mexicanos pensamiento presidente eeuu patron presidente mexico falso prian cosa cola cagada preferian obedecer tener relacion cordial,"['silviacarlova', 'lopezobrador_', 'patron', 'lopezobrador_', 'aquellos', 'mexicanos', 'pensamiento', 'presidente', 'eeuu', 'patron', 'presidente', 'mexico', 'falso', 'prian', 'cosa', 'cola', 'cagada', 'preferian', 'obedecer', 'tener', 'relacion', 'cordial']"
381,1817,02/11/2020 20:02,1.32e+18,9.32315e+17,"La jefa de Gobierno es una golpeadora al Presidente Andrés Manuel López Obrador. 
Pero el Pueblos tienen muy claro apoyó total al Presidente Andrés Manuel López Obrador. 
La Corrupción fuera. 
Jefa de gobierno fuera",,0,0,0.0,jefa gobierno golpeadora presidente andres manuel lopez obrador. pueblos claro apoyo total presidente andres manuel lopez obrador. corrupcion fuera. jefa gobierno,jefa gobierno golpeadora presidente andres manuel lopez obrador. pueblos claro apoyo total presidente andres manuel lopez obrador. corrupcion fuera. jefa gobierno,"['jefa', 'gobierno', 'golpeadora', 'presidente', 'andres', 'manuel', 'lopez', 'obrador', '.', 'pueblos', 'claro', 'apoyo', 'total', 'presidente', 'andres', 'manuel', 'lopez', 'obrador', '.', 'corrupcion', 'fuera', '.', 'jefa', 'gobierno']"
382,1819,02/11/2020 20:02,1.32e+18,560770915.0,"@JohnMAckerman @LillyTellez No todos quieren salir adelante eso está claro pero q entiendan q Gobierno se acomoda con los pobres los usa de estandarte y no cubre sus necesidades.AMLO contra el contribuyente cumplido y de los creativos de fuente de trabajo
@lopezobrador_ DEJA DE LLORAR Y DE  USAR AL POBRE‼️ https://t.co/XAWpuGh47j",mexico,1,0,0.0,@johnmackerman @lillytellez quieren salir adelante claro entiendan gobierno acomoda pobres usa estandarte cubre necesidades.amlo contribuyente cumplido creativos fuente trabajo @lopezobrador_ deja llorar usar pobre‼️ https://t.co/xawpugh47j,johnmackerman lillytellez quieren salir adelante claro entiendan gobierno acomoda pobres usa estandarte cubre  contribuyente cumplido creativos fuente trabajo lopezobrador_ deja llorar usar pobre‼️ ,"['johnmackerman', 'lillytellez', 'quieren', 'salir', 'adelante', 'claro', 'entiendan', 'gobierno', 'acomoda', 'pobres', 'usa', 'estandarte', 'cubre', 'contribuyente', 'cumplido', 'creativos', 'fuente', 'trabajo', 'lopezobrador_', 'deja', 'llorar', 'usar', 'pobre‼️']"
